,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
10,0.03145499229431152,0.007307807288403146,0.0015221118927001953,0.00018392570382464514,50.5005005005005,{'alpha': 50.5005005005005},-1.4566534981775057,-1.513703053457771,-1.6145335104354448,-1.6015275685631094,-1.1602453052334276,-1.8369894260449489,-1.695120468704889,-1.5487863770389987,-1.6623175536546793,-1.5929444197941518,-1.5682821181104927,0.16831544068157067,644
11,0.029146766662597655,0.002889009074682261,0.0016300678253173828,0.00040119862577703036,50.550550550550554,{'alpha': 50.550550550550554},-1.4566464517428366,-1.5137145312426967,-1.614531614120093,-1.601519734752113,-1.1602388770884573,-1.836994565977059,-1.695116189892087,-1.5487885228108345,-1.662305935596693,-1.5929504003354655,-1.5682806823558337,0.16831679927140136,642
12,0.028836488723754883,0.0035086231630411828,0.001520681381225586,0.00021567471175125316,50.6006006006006,{'alpha': 50.6006006006006},-1.456639412343571,-1.513726002122959,-1.61452971883058,-1.6015119181042576,-1.1602324548261613,-1.8369996934183759,-1.6951119222057889,-1.5487906704049188,-1.6622943257254708,-1.5929563892641745,-1.5682792507246257,0.1683181562411784,640
13,0.02750983238220215,0.002178329611768341,0.001552438735961914,0.00014691689458628984,50.650650650650654,{'alpha': 50.650650650650654},-1.4566323799737053,-1.5137374661064253,-1.6145278245588364,-1.6015041185777235,-1.1602260384353336,-1.8370048083929877,-1.6951076656354194,-1.5487928198225096,-1.6622827240302516,-1.5929623865569957,-1.5682778232090189,0.16831951159413977,638
14,0.028761076927185058,0.0028881786010103855,0.001569509506225586,0.00023515689903842537,50.7007007007007,{'alpha': 50.7007007007007},-1.456625354627238,-1.5137489232009487,-1.6145259312968332,-1.601496336130825,-1.1602196279047967,-1.8370099109249212,-1.6951034201704185,-1.5487949710648539,-1.6622711305002926,-1.5929683921907176,-1.5682763998011846,0.16832086533351645,636
15,0.028716683387756348,0.0018023338241342864,0.0021943569183349608,0.0013362285041511712,50.750750750750754,{'alpha': 50.750750750750754},-1.4566183362981668,-1.5137603734143648,-1.614524039036573,-1.6014885707220081,-1.16021322322341,-1.8370150010381383,-1.6950991858002384,-1.5487971241331875,-1.6622595451248778,-1.5929744061422006,-1.5682749804933165,0.1683222174625305,635
16,0.027852392196655272,0.0021605889995070654,0.0015817642211914062,0.00025089443554002406,50.8008008008008,{'alpha': 50.8008008008008},-1.4566113249804955,-1.5137718167544956,-1.6145221477700964,-1.6014808223098504,-1.1602068243800632,-1.8370200787565323,-1.6950949625143448,-1.5487992790287384,-1.6622479678933135,-1.5929804283883806,-1.568273565277631,0.168323567984395,633
17,0.02925240993499756,0.0037568880288696665,0.0015155792236328125,0.00022250590137209818,50.850850850850854,{'alpha': 50.850850850850854},-1.456604320668228,-1.5137832532291469,-1.6145202574894781,-1.6014730908530588,-1.1602004313636807,-1.837025144103932,-1.6950907503022146,-1.548801435752721,-1.6622363987949274,-1.5929864589062646,-1.5682721541463651,0.16832491690231416,631
18,0.030734801292419435,0.004083232663495645,0.0016308069229125977,0.0002402869320161948,50.9009009009009,{'alpha': 50.9009009009009},-1.4565973233553693,-1.5137946828461097,-1.6145183681868278,-1.6014653763104731,-1.160194044163218,-1.8370301971041036,-1.6950865491533362,-1.5488035943063396,-1.6622248378190727,-1.5929924976729315,-1.5682707470917783,0.1683262642194845,629
19,0.028099489212036134,0.0014415555637588612,0.0016448020935058594,0.00044900316886760757,50.950950950950954,{'alpha': 50.950950950950954},-1.4565903330359296,-1.5138061056131589,-1.6145164798542913,-1.6014576786410626,-1.1601876627676628,-1.8370352377807442,-1.6950823590572142,-1.5488057546907907,-1.6622132849551217,-1.5929985446655324,-1.5682693441061508,0.1683276099390931,627
20,0.029688310623168946,0.002149119811920544,0.001423811912536621,0.000122170967926389,51.001001001001,{'alpha': 51.001001001001},-1.4565833497039182,-1.5138175215380552,-1.6145145924840456,-1.6014499978039243,-1.1601812871660366,-1.8370402661574925,-1.6950781800033619,-1.5488079169072586,-1.6622017401924738,-1.5930045998612896,-1.5682679451817858,0.16832895406431944,626
21,0.028507041931152343,0.0010950490786005677,0.0016779184341430664,0.000489791568899074,51.051051051051054,{'alpha': 51.051051051051054},-1.456576373353349,-1.5138289306285444,-1.6145127060683067,-1.6014423337582853,-1.1601749173473925,-1.8370452822579166,-1.6950740119813084,-1.5488100809569172,-1.6621902035205485,-1.5930106632374983,-1.5682665503110067,0.16833029659833354,624
22,0.030810999870300292,0.003937431789073678,0.001874685287475586,0.0004148016141482613,51.1011011011011,{'alpha': 51.1011011011011},-1.4565694039782382,-1.5138403328923542,-1.614510820599321,-1.601434686463502,-1.1601685533008144,-1.8370502861055245,-1.695069854980592,-1.548812246840932,-1.6621786749287875,-1.593016734771522,-1.568265159486159,0.1683316375442977,622
23,0.0292233943939209,0.0031701146209628605,0.0016984224319458007,0.00032223542506242903,51.151151151151154,{'alpha': 51.151151151151154},-1.4565624415726015,-1.5138517283372015,-1.6145089360693725,-1.6014270558790566,-1.1601621950154188,-1.837055277723758,-1.6950657089907668,-1.5488144145604559,-1.6621671544066554,-1.593022814440798,-1.5682637726996085,0.16833297690536564,620
24,0.028655815124511718,0.0025642692832648865,0.0017808198928833008,0.00030547788407927817,51.2012012012012,{'alpha': 51.2012012012012},-1.4565554861304615,-1.5138631169707844,-1.614507052470777,-1.6014194419645604,-1.1601558424803535,-1.837060257135999,-1.6950615740013966,-1.5488165841166333,-1.662155641943642,-1.5930289022228319,-1.568262389943744,0.16833431468468313,618
25,0.02903265953063965,0.00229793259241193,0.0014029502868652343,9.774732580300824e-05,51.251251251251254,{'alpha': 51.251251251251254},-1.4565485376458396,-1.5138744988007895,-1.6145051697958837,-1.601411844679751,-1.1601494956848004,-1.8370652243655607,-1.6950574500020592,-1.548818755510598,-1.662144137529254,-1.593034998095201,-1.5682610112109736,0.16833565088538607,617
26,0.029219627380371094,0.002368565572031656,0.0017553091049194336,0.0003316428839498206,51.3013013013013,{'alpha': 51.3013013013013},-1.4565415961127604,-1.5138858738348848,-1.614503288037078,-1.6014042639844916,-1.1601431546179686,-1.837070179435699,-1.695053336982344,-1.5488209287434753,-1.6621326411530264,-1.5930411020355522,-1.5682596364937278,0.16833698551060433,615
27,0.02825429439544678,0.0014278774108544725,0.001449728012084961,0.00012296553265435105,51.351351351351354,{'alpha': 51.351351351351354},-1.4565346615252523,-1.5138972420807266,-1.6145014071867756,-1.6013966998387736,-1.1601368192691048,-1.8370751223696005,-1.6950492349318538,-1.5488231038163789,-1.6621211528045112,-1.593047214021601,-1.5682582657844577,0.16833831856345657,613
28,0.02888965606689453,0.0029293010998264753,0.0016058921813964845,0.00014912597845067975,51.4014014014014,{'alpha': 51.4014014014014},-1.4565277338773455,-1.513908603545954,-1.6144995272374285,-1.601389152202711,-1.1601304896274807,-1.837080053190395,-1.6950451438402034,-1.5488252807304128,-1.6621096724732878,-1.5930533340311335,-1.5682568990756351,0.16833965004705614,611
29,0.029027247428894044,0.0014719401093729518,0.001644134521484375,0.00027656070113039026,51.451451451451454,{'alpha': 51.451451451451454},-1.4565208131630714,-1.5139199582381924,-1.6144976481815214,-1.6013816210365448,-1.1601241656824024,-1.837084971921145,-1.6950410636970197,-1.548827459486672,-1.662098200148953,-1.5930594620420049,-1.5682555363597528,0.16834097996450612,609
